PRICE,BEDS,PROPERTYSQFT,SUBLOCALITY_ENCODED,TYPE_ENCODED
225000,2,600.0,4.0,9.0
229000,1,650.0,6.0,3.0
1275000,6,2500.0,2.0,4.0
5495000,5,4014.0,4.0,0.0
850000,2,,6.0,3.0
450000,4,,11.0,1.0
950000,3,,10.0,4.0
730000,4,1648.0,10.0,1.0
830000,2,,8.0,0.0
829000,5,,10.0,1.0
555000,3,,4.0,0.0
888000,4,,10.0,1.0
1149000,6,2600.0,10.0,4.0
648000,3,2112.0,2.0,9.0
499000,2,825.0,6.0,0.0
450000,2,1249.0,8.0,0.0
3900000,6,,10.0,4.0
558000,3,1108.0,2.0,1.0
1695000,4,,3.0,4.0
725000,5,,10.0,1.0
940000,3,,8.0,3.0
539000,2,821.0,6.0,0.0
99000,1,859.0,7.0,3.0
895000,2,1111.0,4.0,9.0
995000,3,1300.0,4.0,3.0
2550000,3,2400.0,6.0,0.0
345000,2,1000.0,3.0,3.0
879000,4,2240.0,2.0,1.0
945000,2,,4.0,3.0
939999,3,3096.0,10.0,1.0
500000,3,1200.0,10.0,3.0
475000,1,,4.0,3.0
1288000,3,,10.0,1.0
3099000,36,12460.0,3.0,4.0
1238000,3,1500.0,10.0,2.0
1450000,2,,4.0,3.0
370000,2,800.0,6.0,3.0
595000,1,574.0,1.0,0.0
2799000,3,2350.0,3.0,0.0
289000,1,520.0,6.0,3.0
595000,1,,4.0,3.0
669000,3,1080.0,10.0,9.0
1288000,3,,10.0,1.0
13995000,5,6815.0,1.0,2.0
2095000,4,,1.0,3.0
585000,3,1050.0,10.0,3.0
699000,3,1538.0,2.0,1.0
340000,1,850.0,6.0,0.0
15500000,5,4193.0,4.0,0.0
199999,1,550.0,6.0,3.0
2495000,5,4230.0,1.0,9.0
799000,2,1043.0,6.0,3.0
888888,4,2088.0,2.0,1.0
1690000,3,1536.0,3.0,1.0
8950000,2,2270.0,4.0,0.0
1449000,3,3600.0,2.0,1.0
1295000,2,1160.0,4.0,0.0
599000,1,800.0,4.0,3.0
628000,3,960.0,2.0,1.0
593000,2,1312.0,9.0,0.0
634900,2,,10.0,1.0
499900,2,960.0,2.0,0.0
540000,3,509.0,4.0,0.0
1950000,3,,10.0,1.0
379000,2,,8.0,3.0
299000,1,800.0,8.0,3.0
850000,6,2230.0,11.0,4.0
199999,9,,3.0,9.0
899000,4,1892.0,3.0,4.0
1299000,10,4500.0,3.0,4.0
699000,3,,11.0,1.0
579000,2,750.0,8.0,0.0
585000,3,1008.0,2.0,1.0
579000,2,,8.0,3.0
499000,3,,3.0,4.0
350000,3,1137.0,9.0,6.0
1250000,3,2072.0,2.0,1.0
899000,4,,10.0,4.0
1979000,5,3150.0,3.0,2.0
599000,3,780.0,2.0,1.0
779000,4,2188.0,2.0,1.0
25000000,6,,1.0,2.0
350000,3,1137.0,9.0,6.0
899000,4,,10.0,4.0
1195000,2,,4.0,3.0
1995000,2,1838.0,4.0,0.0
564900,1,769.0,6.0,3.0
1250000,6,,3.0,4.0
15000000,4,,4.0,0.0
1399000,4,2283.0,10.0,4.0
1250000,4,3160.0,2.0,1.0
335000,1,,10.0,3.0
685000,4,2000.0,11.0,4.0
279999,2,666.0,6.0,3.0
418000,2,,8.0,3.0
1780000,10,,10.0,4.0
520000,2,741.0,4.0,0.0
599900,3,1248.0,2.0,1.0
885000,6,2680.0,11.0,4.0
258000,1,650.0,6.0,3.0
700000,2,1124.0,8.0,0.0
25750000,6,,1.0,4.0
999000,4,,10.0,1.0
898000,3,2744.0,2.0,6.0
500000,1,720.0,4.0,0.0
695000,3,1926.0,3.0,1.0
215000,3,,10.0,3.0
759000,3,,10.0,1.0
375000,1,1185.0,9.0,3.0
2700000,24,18936.0,6.0,4.0
2100000,3,1902.0,3.0,9.0
389888,1,730.0,10.0,3.0
285000,1,900.0,6.0,3.0
2795000,4,,4.0,3.0
674999,3,1299.0,9.0,0.0
12995000,4,5608.0,1.0,2.0
759000,3,1260.0,3.0,1.0
995000,2,1030.0,6.0,0.0
229000,1,,6.0,3.0
239000,1,800.0,7.0,3.0
315000,2,,4.0,3.0
1100000,5,2192.0,10.0,1.0
225000,1,,8.0,3.0
868000,3,1484.0,2.0,1.0
1380000,5,,10.0,4.0
1100000,4,1800.0,2.0,1.0
865000,1,,4.0,3.0
1895000,3,1230.0,6.0,9.0
749000,3,1800.0,2.0,1.0
775000,5,1600.0,11.0,4.0
2395000,2,1650.0,1.0,3.0
2300000,8,4000.0,3.0,4.0
700000,1,900.0,4.0,0.0
775000,5,1600.0,11.0,4.0
749000,3,1800.0,2.0,1.0
450000,3,494.0,6.0,0.0
865000,1,,4.0,3.0
280000,3,,4.0,3.0
1100000,4,1800.0,2.0,1.0
1895000,3,1230.0,6.0,9.0
3890000,3,2446.0,4.0,0.0
560000,2,,6.0,9.0
198000,1,,8.0,3.0
1099000,3,1092.0,2.0,1.0
779000,1,800.0,4.0,3.0
1880000,5,1850.0,3.0,4.0
509000,3,1100.0,11.0,1.0
499000,1,845.0,6.0,0.0
204888,3,,8.0,3.0
1499000,8,3300.0,11.0,4.0
1295000,8,3050.0,3.0,1.0
7500000,3,6000.0,4.0,3.0
395000,1,519.0,10.0,0.0
760000,4,1490.0,2.0,4.0
988000,4,1552.0,10.0,1.0
528000,2,753.0,10.0,0.0
949000,5,,3.0,4.0
420000,2,840.0,9.0,0.0
1380000,6,,10.0,9.0
1750000,3,1494.0,4.0,0.0
268000,1,850.0,8.0,3.0
849000,3,,10.0,1.0
1095000,3,,10.0,4.0
4295000,3,2615.0,4.0,0.0
720000,3,,10.0,4.0
1900000,3,3500.0,11.0,4.0
729999,3,1056.0,10.0,1.0
425000,3,,4.0,3.0
848000,3,1080.0,3.0,1.0
213000,3,430.0,6.0,3.0
795000,3,1725.0,3.0,4.0
749000,3,,10.0,9.0
1350000,2,,3.0,0.0
649000,2,1500.0,8.0,3.0
439000,2,900.0,8.0,3.0
1699000,5,,10.0,4.0
2375000,2,986.0,10.0,0.0
349999,1,,8.0,3.0
425000,2,,10.0,1.0
1650000,3,2272.0,3.0,1.0
1225000,4,,8.0,9.0
699000,3,,3.0,1.0
1150000,1,984.0,6.0,3.0
2399000,5,,3.0,1.0
989000,8,3252.0,11.0,4.0
318888,1,875.0,8.0,3.0
799000,2,1549.0,8.0,3.0
489000,2,950.0,6.0,3.0
398000,2,900.0,6.0,3.0
1190000,3,1088.0,3.0,1.0
795000,5,,3.0,2.0
750000,3,,3.0,4.0
899999,3,1750.0,8.0,0.0
795000,5,,3.0,2.0
750000,3,,3.0,4.0
899999,3,1750.0,8.0,0.0
1325000,3,1597.0,6.0,0.0
595000,1,846.0,6.0,2.0
10700000,42,27152.0,2.0,4.0
330000,1,726.0,9.0,0.0
2998000,3,1763.0,10.0,0.0
425000,2,,6.0,3.0
345000,2,1000.0,7.0,3.0
999000,2,1187.0,8.0,0.0
450000,3,,10.0,1.0
135000,2,750.0,7.0,3.0
261250,2,857.0,7.0,0.0
728000,3,1450.0,8.0,0.0
199000,3,1100.0,7.0,9.0
3200000,3,3735.0,1.0,4.0
1950000,3,1300.0,4.0,0.0
600000,2,900.0,4.0,3.0
3200000,3,3735.0,1.0,4.0
569000,1,739.0,6.0,0.0
749000,1,,4.0,3.0
2488000,4,3850.0,3.0,1.0
1138000,5,1026.0,3.0,4.0
1359000,11,2240.0,3.0,4.0
3720000,8,5500.0,1.0,4.0
974998,7,,3.0,4.0
300000,3,600.0,6.0,3.0
729000,3,,10.0,1.0
750000,2,,4.0,3.0
599000,3,1120.0,2.0,1.0
11950000,6,5336.0,1.0,2.0
825000,1,1100.0,4.0,3.0
800000,3,,3.0,1.0
289000,3,,6.0,3.0
4750000,4,4100.0,4.0,0.0
899999,2,,4.0,3.0
868000,2,1152.0,10.0,2.0
3995000,3,1637.0,4.0,0.0
1500000,3,1240.0,3.0,1.0
625000,4,,3.0,1.0
749000,1,,4.0,9.0
520000,3,1705.0,11.0,1.0
749900,5,1400.0,3.0,4.0
799000,6,2310.0,11.0,4.0
959000,3,1993.0,8.0,3.0
888000,5,2980.0,3.0,4.0
725000,2,988.0,2.0,1.0
1065000,2,,0.0,0.0
19995000,7,8200.0,1.0,2.0
744000,2,890.0,8.0,0.0
675000,3,2780.0,4.0,9.0
4595000,4,3052.0,4.0,0.0
475000,1,,6.0,3.0
189000,2,800.0,7.0,3.0
998888,4,,10.0,1.0
675000,3,2780.0,4.0,9.0
4500000,1,5400.0,3.0,9.0
32000000,4,7500.0,1.0,3.0
3250000,6,3059.0,3.0,4.0
769000,7,2100.0,2.0,4.0
648998,3,1296.0,11.0,1.0
1699900,7,2418.0,3.0,1.0
3250000,8,,3.0,9.0
395250,1,650.0,8.0,3.0
539000,3,972.0,2.0,1.0
1348000,5,,10.0,2.0
1450000,3,1855.0,8.0,0.0
465000,2,,10.0,3.0
6500000,2,1639.0,4.0,0.0
297000,1,800.0,8.0,3.0
244900,1,518.0,8.0,3.0
2480000,4,5150.0,10.0,1.0
230000,1,,8.0,3.0
780000,2,825.0,3.0,0.0
4875000,3,,1.0,2.0
539999,3,,8.0,3.0
750000,2,1193.0,7.0,3.0
2249000,2,2321.0,4.0,0.0
270000,2,700.0,8.0,3.0
399000,2,,4.0,9.0
1950000,2,,4.0,3.0
240000,2,,8.0,3.0
628000,3,900.0,8.0,0.0
399000,2,,8.0,3.0
687000,2,,11.0,1.0
588000,2,2000.0,2.0,2.0
825000,5,,11.0,4.0
240000,2,,8.0,3.0
285000,2,835.0,7.0,0.0
595000,3,915.0,6.0,0.0
899000,2,1697.0,9.0,0.0
2995000,5,4900.0,1.0,2.0
1180000,4,,10.0,1.0
799900,4,1816.0,2.0,6.0
130000,1,,7.0,3.0
849999,3,,10.0,1.0
185000,1,850.0,11.0,3.0
1275000,4,,10.0,1.0
2798000,5,3400.0,3.0,4.0
359000,2,950.0,8.0,3.0
435000,1,,6.0,9.0
988000,3,1296.0,10.0,1.0
800000,1,,4.0,3.0
400000,2,,8.0,3.0
965000,5,3520.0,11.0,4.0
1389000,5,2412.0,3.0,4.0
525000,3,1185.0,7.0,0.0
849999,3,,10.0,1.0
289000,1,1213.0,8.0,9.0
10000000,7,,1.0,4.0
279000,2,,10.0,3.0
15995000,5,,1.0,2.0
1850000,3,,3.0,4.0
2599000,11,5088.0,10.0,4.0
250000,1,800.0,6.0,3.0
2250000,3,2000.0,3.0,3.0
1800000,9,,10.0,4.0
350000,3,1100.0,6.0,3.0
1649000,4,1452.0,3.0,1.0
1395000,2,1028.0,6.0,9.0
1370000,6,,10.0,1.0
360000,2,,4.0,3.0
1050000,1,,0.0,3.0
2200000,2,1308.0,4.0,0.0
650000,3,1218.0,2.0,1.0
345000,3,,10.0,1.0
7850000,5,6060.0,1.0,2.0
4999000,8,4120.0,1.0,4.0
4900000,4,3100.0,1.0,1.0
299000,3,,4.0,9.0
1578000,5,2152.0,10.0,1.0
715000,3,,10.0,1.0
600000,3,,6.0,2.0
850000,3,1090.0,2.0,1.0
1949000,2,1288.0,4.0,0.0
1599999,5,3773.0,2.0,4.0
640000,3,1110.0,2.0,1.0
799900,3,3510.0,2.0,6.0
1599000,6,3690.0,10.0,9.0
695000,3,650.0,4.0,6.0
740000,3,1976.0,2.0,6.0
329000,1,764.0,6.0,3.0
750000,4,2340.0,11.0,4.0
1450000,4,1746.0,3.0,1.0
1999999,3,1800.0,6.0,0.0
899888,4,2185.0,2.0,1.0
379000,2,900.0,8.0,3.0
879000,4,1824.0,2.0,4.0
1030000,2,1077.0,4.0,3.0
699999,1,,4.0,3.0
388000,2,,10.0,3.0
1750000,1,937.0,4.0,0.0
995000,1,,6.0,3.0
599999,5,,10.0,1.0
300000,1,,4.0,3.0
389000,1,900.0,8.0,3.0
875000,1,,4.0,3.0
3000000,3,2100.0,1.0,0.0
850000,3,2194.0,11.0,4.0
3595000,5,4675.0,1.0,2.0
925000,3,,10.0,1.0
799000,5,,10.0,1.0
1399000,4,1800.0,10.0,9.0
1880000,3,1920.0,10.0,1.0
375000,3,,4.0,3.0
269000,1,625.0,6.0,3.0
925000,3,,10.0,1.0
799000,5,,10.0,1.0
4500000,6,,10.0,1.0
589000,3,1120.0,3.0,1.0
239000,1,700.0,6.0,3.0
385000,1,,8.0,3.0
1000000,1,773.0,4.0,0.0
2800000,5,3400.0,3.0,9.0
130000,3,,8.0,3.0
789888,4,1865.0,2.0,6.0
798000,3,760.0,10.0,1.0
495000,1,,4.0,3.0
555000,1,649.0,8.0,0.0
1274000,3,,4.0,3.0
349000,2,,8.0,3.0
2500000,3,,3.0,1.0
1250000,1,,4.0,9.0
2495000,8,5374.0,11.0,2.0
749900,3,830.0,4.0,3.0
1399900,4,3149.0,2.0,1.0
948888,2,950.0,6.0,0.0
775000,4,1230.0,10.0,9.0
475000,3,1280.0,11.0,1.0
2595000,3,1449.0,4.0,0.0
1199000,3,2726.0,2.0,4.0
750000,1,654.0,6.0,0.0
713000,2,1040.0,3.0,0.0
300000,1,,8.0,3.0
2695000,3,,4.0,3.0
450000,2,,8.0,3.0
699000,1,,4.0,3.0
10950000,8,9555.0,1.0,2.0
225000,1,,10.0,3.0
5925000,3,2539.0,6.0,0.0
225000,1,,10.0,3.0
5925000,3,2539.0,6.0,0.0
255000,1,,10.0,3.0
2500000,12,4140.0,3.0,4.0
2095000,4,3223.0,10.0,1.0
10250000,7,5200.0,1.0,1.0
750000,1,,6.0,3.0
2999000,9,5560.0,1.0,2.0
199000,3,650.0,6.0,3.0
1250000,7,1800.0,3.0,4.0
2425000,2,1300.0,4.0,3.0
205000,1,660.0,8.0,9.0
2500000,5,3860.0,1.0,3.0
3499000,6,6000.0,1.0,3.0
649000,1,1000.0,1.0,3.0
729000,2,,4.0,9.0
998500,3,,3.0,4.0
765000,4,1152.0,11.0,4.0
599000,2,705.0,8.0,0.0
11500000,5,5276.0,1.0,0.0
595000,1,,4.0,3.0
675000,1,,4.0,3.0
949000,8,3500.0,2.0,4.0
729000,2,950.0,8.0,0.0
895000,2,520.0,4.0,6.0
2449000,3,3000.0,3.0,4.0
399999,2,,8.0,3.0
397000,2,1000.0,8.0,3.0
950000,2,1800.0,3.0,2.0
3995000,4,2578.0,4.0,0.0
599000,1,780.0,17.0,3.0
1999999,4,2729.0,4.0,0.0
3370000,2,,4.0,3.0
6995000,4,4187.0,3.0,2.0
1598000,4,,10.0,1.0
699000,2,1030.0,8.0,0.0
265000,3,650.0,6.0,3.0
1699000,5,2488.0,3.0,1.0
1098000,4,,10.0,9.0
960000,1,834.0,6.0,6.0
1086300,2,780.0,4.0,0.0
859000,6,2820.0,11.0,4.0
945000,2,,10.0,1.0
549000,2,,7.0,0.0
969999,6,,11.0,4.0
1649000,8,,3.0,1.0
2800000,2,1412.0,0.0,0.0
449000,2,,4.0,3.0
294500,1,,8.0,3.0
990000,8,3120.0,11.0,4.0
314000,2,847.0,2.0,1.0
449000,2,,4.0,3.0
1598000,7,,10.0,4.0
208000,3,,8.0,3.0
169900,2,900.0,7.0,3.0
235000,1,,8.0,3.0
278000,1,,7.0,3.0
998000,6,2236.0,3.0,2.0
6400000,3,,4.0,3.0
385000,2,920.0,8.0,3.0
250000,1,750.0,6.0,3.0
1849000,6,,10.0,4.0
449500,3,,11.0,1.0
1250000,5,,10.0,4.0
1099000,7,2322.0,3.0,1.0
1900000,4,1400.0,10.0,1.0
2500000,2,1250.0,1.0,0.0
1288000,3,1696.0,10.0,1.0
1150000,1,,4.0,3.0
825000,3,,8.0,0.0
4195000,5,,3.0,2.0
675000,3,1444.0,2.0,9.0
875000,2,922.0,3.0,0.0
297000,1,,3.0,3.0
485000,1,575.0,8.0,0.0
230000,2,800.0,7.0,3.0
629000,4,,11.0,1.0
625000,3,1040.0,2.0,9.0
1200000,5,,2.0,4.0
7550000,5,,1.0,2.0
499000,2,1358.0,6.0,9.0
485000,3,1200.0,3.0,9.0
399000,3,,10.0,0.0
14000000,3,23027.0,1.0,1.0
299000,1,,8.0,3.0
2200000,6,,10.0,4.0
465000,2,708.0,8.0,0.0
278000,1,750.0,8.0,3.0
709000,3,,3.0,9.0
685000,2,,8.0,0.0
4500000,2,1800.0,4.0,3.0
779000,3,1540.0,3.0,4.0
640000,3,1224.0,11.0,1.0
449000,2,1200.0,8.0,3.0
1100000,2,,6.0,3.0
550000,3,,6.0,0.0
1899000,3,1900.0,6.0,0.0
599900,3,1204.0,2.0,1.0
22500000,4,4000.0,1.0,2.0
739000,2,1473.0,3.0,1.0
7995000,3,,4.0,0.0
1425000,2,,4.0,3.0
749000,4,,10.0,4.0
548000,1,950.0,8.0,0.0
950000,1,560.0,1.0,0.0
399000,1,,10.0,9.0
1460000,2,,4.0,3.0
269000,3,,8.0,3.0
1695000,1,1072.0,3.0,0.0
155000,3,,6.0,3.0
449000,2,764.0,8.0,3.0
825000,2,930.0,8.0,9.0
938000,5,1890.0,4.0,4.0
690000,2,1500.0,3.0,1.0
1499000,5,2088.0,3.0,1.0
795000,2,,6.0,3.0
300000,2,800.0,6.0,3.0
1100000,2,,4.0,0.0
5000000,2,1780.0,4.0,0.0
2500000,8,6425.0,3.0,1.0
425000,1,603.0,6.0,0.0
280000,3,,1.0,3.0
1149000,3,1660.0,3.0,1.0
410000,2,,8.0,3.0
268000,1,660.0,8.0,3.0
6000000,4,,4.0,3.0
4650000,3,,1.0,3.0
24500000,6,8400.0,1.0,1.0
660000,2,970.0,8.0,0.0
465000,2,1048.0,2.0,1.0
1175000,2,1072.0,4.0,0.0
698999,3,,10.0,9.0
5250000,4,,3.0,9.0
1078000,3,1260.0,10.0,1.0
349000,1,652.0,6.0,3.0
269995,1,,8.0,3.0
1590000,7,1739.0,4.0,4.0
4650000,3,,1.0,3.0
425000,1,603.0,6.0,0.0
375000,1,900.0,9.0,6.0
6999000,6,,3.0,4.0
1398000,4,,1.0,3.0
750000,3,1868.0,3.0,1.0
629000,1,,0.0,3.0
1150000,3,1280.0,3.0,1.0
12500000,4,7500.0,1.0,1.0
699900,3,1420.0,2.0,1.0
1098888,2,,10.0,9.0
519000,2,1079.0,8.0,3.0
1200000,3,3280.0,3.0,9.0
279000,1,,10.0,3.0
1325000,6,,10.0,4.0
635000,4,1684.0,2.0,1.0
499000,3,1450.0,2.0,6.0
1100000,7,1040.0,3.0,4.0
199000,1,600.0,8.0,3.0
550000,2,1012.0,4.0,3.0
518000,3,,8.0,3.0
26000000,8,10940.0,1.0,2.0
1250000,2,1057.0,3.0,0.0
8750000,3,4275.0,1.0,2.0
1465000,2,1107.0,6.0,0.0
278000,1,,8.0,3.0
469000,2,,8.0,3.0
225000,1,,8.0,3.0
1100000,4,3664.0,11.0,4.0
1960000,8,,10.0,4.0
799000,4,1560.0,2.0,9.0
949000,5,,3.0,4.0
799000,4,1716.0,3.0,4.0
699000,3,1280.0,3.0,1.0
900000,3,1248.0,2.0,1.0
1100000,4,3664.0,11.0,4.0
1235000,8,2538.0,10.0,4.0
3295000,2,,4.0,3.0
595000,2,,4.0,3.0
269000,3,485.0,6.0,0.0
548000,2,1354.0,2.0,2.0
6995000,4,,4.0,3.0
1150000,2,900.0,6.0,3.0
595000,1,,4.0,6.0
799000,5,1500.0,6.0,0.0
2110000,2,1326.0,4.0,0.0
4200000,5,4480.0,1.0,2.0
450000,4,,10.0,4.0
385000,1,779.0,6.0,3.0
649999,4,,10.0,1.0
539000,2,708.0,6.0,0.0
550000,3,1292.0,2.0,9.0
1525000,3,1650.0,3.0,1.0
2100000,6,2720.0,3.0,4.0
625000,3,1944.0,11.0,1.0
728888,4,1379.0,10.0,1.0
739000,2,,4.0,3.0
1290000,3,,10.0,4.0
675000,3,1750.0,11.0,4.0
950000,3,1364.0,2.0,6.0
550000,3,1221.0,10.0,1.0
1099999,3,1100.0,10.0,1.0
906300,8,3116.0,3.0,4.0
5900000,3,3000.0,4.0,3.0
2700000,3,1689.0,4.0,0.0
659000,4,,10.0,1.0
898000,1,1340.0,6.0,0.0
189990,1,,8.0,3.0
2150000,6,,10.0,4.0
550000,3,,4.0,3.0
2100000,3,1968.0,4.0,3.0
1088888,3,2550.0,10.0,9.0
499000,5,1236.0,11.0,1.0
1795000,4,,4.0,3.0
2300000,2,1163.0,4.0,0.0
749000,3,1368.0,10.0,9.0
594900,2,729.0,6.0,0.0
1399000,4,1700.0,3.0,2.0
639000,2,800.0,8.0,0.0
1995000,9,3600.0,3.0,4.0
1250000,5,2376.0,3.0,4.0
275000,3,363.0,6.0,6.0
3495000,3,,4.0,3.0
325000,2,,9.0,9.0
500000,3,,6.0,3.0
349000,3,500.0,8.0,0.0
3195000,4,3612.0,3.0,4.0
24950000,7,12000.0,1.0,2.0
709999,4,,10.0,1.0
774900,3,1335.0,2.0,1.0
988000,3,3061.0,2.0,4.0
275000,1,,8.0,3.0
219000,1,,8.0,3.0
439000,1,,4.0,3.0
425000,3,,4.0,3.0
599999,4,,3.0,4.0
1139000,3,2520.0,3.0,4.0
680000,3,1296.0,3.0,1.0
2300000,11,,10.0,4.0
560000,2,1008.0,9.0,0.0
1600000,9,3000.0,1.0,4.0
699900,3,558.0,4.0,0.0
1650000,3,1493.0,4.0,0.0
679000,1,,4.0,3.0
1249000,2,2158.0,6.0,0.0
438000,1,,4.0,3.0
449000,2,,8.0,3.0
699000,1,,4.0,3.0
1400000,3,,11.0,7.0
709999,4,,10.0,1.0
699900,3,558.0,4.0,0.0
24950000,7,12000.0,1.0,2.0
1139000,3,2520.0,3.0,4.0
438000,1,,4.0,3.0
600000,3,1000.0,4.0,3.0
686000,3,,10.0,1.0
2255000,2,1450.0,4.0,0.0
2500000,5,4400.0,3.0,9.0
1848888,6,3234.0,10.0,9.0
259900,2,850.0,7.0,3.0
399000,1,750.0,6.0,3.0
1479000,7,4200.0,3.0,4.0
559900,5,1886.0,3.0,9.0
599000,3,1196.0,2.0,1.0
2480000,7,2740.0,10.0,4.0
5995000,8,6500.0,3.0,4.0
4750000,3,2060.0,4.0,0.0
778000,4,1300.0,2.0,4.0
1125000,6,3354.0,11.0,4.0
550000,1,721.0,8.0,0.0
1775000,4,2078.0,3.0,2.0
888000,2,1146.0,6.0,0.0
375000,3,,3.0,0.0
15000000,3,,10.0,1.0
849000,3,2256.0,2.0,1.0
185000,3,500.0,7.0,3.0
1250000,5,2700.0,2.0,4.0
349000,2,800.0,10.0,3.0
259000,2,,6.0,3.0
575000,1,850.0,4.0,3.0
500000,4,,4.0,3.0
399999,2,,6.0,3.0
10800000,5,4544.0,6.0,0.0
239000,1,750.0,7.0,3.0
6950000,6,32000.0,11.0,4.0
979000,5,2392.0,11.0,4.0
599999,2,932.0,6.0,0.0
699000,3,1290.0,8.0,0.0
1400000,5,,3.0,4.0
649000,3,1188.0,3.0,1.0
5475000,4,,4.0,3.0
224000,1,,8.0,3.0
590000,3,579.0,4.0,0.0
1050000,3,,4.0,3.0
2288000,6,3280.0,3.0,4.0
1175000,3,1240.0,3.0,1.0
838000,3,706.0,4.0,0.0
995000,4,,10.0,9.0
1345000,1,752.0,4.0,0.0
339000,1,910.0,8.0,3.0
999000,1,,4.0,3.0
2499000,7,2268.0,3.0,6.0
289000,1,750.0,10.0,3.0
1350000,3,3210.0,10.0,4.0
850000,2,1122.0,3.0,1.0
1450000,6,2800.0,3.0,2.0
549995,3,,6.0,3.0
995000,3,1175.0,4.0,0.0
880000,2,1120.0,4.0,1.0
775000,3,,2.0,1.0
330000,3,1067.0,7.0,0.0
789000,3,1900.0,2.0,4.0
288000,1,800.0,6.0,3.0
2399000,2,2391.0,4.0,3.0
589000,3,1320.0,3.0,1.0
250000,3,,8.0,3.0
1495000,3,1590.0,4.0,6.0
225000,1,,8.0,3.0
380000,2,850.0,6.0,3.0
1800000,11,3969.0,11.0,4.0
939000,3,1728.0,10.0,2.0
150000,3,,8.0,3.0
889000,5,,10.0,4.0
665000,2,1120.0,8.0,0.0
899000,1,1151.0,6.0,0.0
10750000,5,5771.0,1.0,2.0
3200000,5,5400.0,1.0,2.0
399985,2,1148.0,3.0,2.0
437500,1,,8.0,3.0
1385000,1,875.0,4.0,0.0
769000,3,1170.0,2.0,9.0
399000,1,,4.0,3.0
1385000,1,875.0,4.0,0.0
769000,3,1170.0,2.0,9.0
318000,1,,8.0,3.0
1580000,6,,10.0,4.0
1300000,2,,4.0,3.0
625000,3,458.0,6.0,0.0
290000,3,,4.0,3.0
419000,2,1000.0,6.0,3.0
448000,1,750.0,6.0,3.0
540000,2,823.0,8.0,9.0
549990,3,1782.0,11.0,1.0
299000,1,671.0,7.0,0.0
840000,5,1182.0,2.0,6.0
15250000,4,4264.0,4.0,0.0
420000,3,1200.0,8.0,3.0
1550000,7,2024.0,3.0,4.0
668888,3,,2.0,1.0
225000,3,,6.0,0.0
975000,2,1164.0,4.0,0.0
1900000,4,,3.0,2.0
450500,2,1200.0,8.0,3.0
399000,3,,3.0,3.0
249000,2,900.0,11.0,9.0
175000,3,,8.0,3.0
720000,1,,6.0,3.0
6995000,6,3552.0,1.0,2.0
2150000,2,,4.0,3.0
1388800,6,2146.0,2.0,1.0
1400000,6,1600.0,11.0,4.0
2250000,3,,6.0,0.0
1170000,5,3120.0,3.0,4.0
350000,3,,7.0,0.0
748800,3,1242.0,2.0,6.0
469000,2,780.0,8.0,0.0
1355000,3,,6.0,0.0
1099000,6,,3.0,4.0
250000,1,,3.0,9.0
860000,3,2325.0,2.0,9.0
2250000,2,,4.0,3.0
288800,2,,10.0,3.0
285000,1,613.0,9.0,0.0
399000,3,,4.0,3.0
489000,2,1100.0,6.0,0.0
1098000,3,1155.0,10.0,4.0
1200000,3,,3.0,2.0
1750000,4,,10.0,1.0
999999,8,3023.0,3.0,4.0
1890000,2,,4.0,3.0
180000,3,500.0,8.0,3.0
1600000,6,2128.0,3.0,9.0
9995000,4,2918.0,4.0,0.0
5400000,4,3800.0,4.0,3.0
3395000,2,1525.0,4.0,3.0
1050000,4,2800.0,6.0,0.0
799000,3,1000.0,3.0,1.0
698000,1,721.0,4.0,0.0
1699000,6,,3.0,4.0
558000,2,747.0,8.0,0.0
1900000,2,1035.0,4.0,0.0
2150000,3,1315.0,4.0,0.0
769000,2,992.0,10.0,1.0
1249999,6,3491.0,11.0,4.0
419000,3,,6.0,3.0
329000,1,850.0,6.0,3.0
275000,1,650.0,4.0,3.0
438000,1,900.0,8.0,3.0
568000,1,680.0,10.0,0.0
2150000,3,2300.0,4.0,3.0
750000,2,,6.0,1.0
999999,5,,10.0,9.0
1995000,2,,3.0,9.0
875000,3,1688.0,11.0,4.0
989000,4,1305.0,10.0,1.0
499000,3,1266.0,8.0,3.0
660400,1,,10.0,0.0
1199999,2,1197.0,3.0,0.0
580880,4,1504.0,3.0,1.0
1399000,1,,4.0,3.0
630000,2,,10.0,0.0
479999,3,1510.0,2.0,6.0
460000,1,950.0,6.0,3.0
1649000,3,,4.0,0.0
5999000,4,3900.0,1.0,3.0
845000,1,692.0,4.0,0.0
160000,1,,7.0,3.0
729000,3,1854.0,3.0,1.0
995000,1,,4.0,0.0
565000,4,1024.0,4.0,3.0
875000,2,1050.0,3.0,1.0
1280000,5,3600.0,2.0,9.0
248000,1,800.0,8.0,3.0
1295000,3,,3.0,1.0
4995000,3,3750.0,4.0,0.0
330000,2,,8.0,3.0
6500000,5,4000.0,1.0,2.0
789000,4,,10.0,4.0
3250000,8,,11.0,1.0
3200000,3,1820.0,6.0,0.0
5980000,40,15500.0,10.0,4.0
1499000,3,3090.0,3.0,4.0
1599000,2,1400.0,4.0,0.0
549000,2,1148.0,3.0,1.0
249999,1,596.0,9.0,0.0
699900,3,2160.0,2.0,1.0
1149000,2,1472.0,3.0,4.0
219000,1,780.0,8.0,3.0
499000,3,,4.0,3.0
749999,4,1063.0,2.0,1.0
